date,location,Master_SKU,Master_Name,Product_Family,Type,revenue,cost,quantity,profit,gross_margin_percent,mapping_tier
2026-01-02,The Met,SKU0300,Snapple - Mango Madness,Snapple - Mango Madness,Snack - Candy,3.0,1.18,1,1.82,60.7,direct
2026-01-02,Goodwin,SKU0221,Munchies,Munchies,Snack - Energy Bar,2.0,0.46,1,1.54,77.0,direct
2026-01-02,The Bowen Freezer,SKU0070,Caulipower Uncured Pepperoni,Caulipower Uncured Pepperoni,Beverage - Energy,15.25,8.25,1,7.0,45.9,direct
2026-01-02,The Bowen Freezer,SKU0263,Rao's Meat Lasagna 9oz,Rao's Meat Lasagna 9oz,Beverage - Energy,9.5,5.21,1,4.29,45.2,direct
2026-01-02,415 Colorado,SKU0295,Smart Water 23.7oz,Smart Water 23.7oz,Frozen - Ice Cream,10.5,1.0,3,7.5,71.4,direct
2026-01-02,The Bowen,SKU0100,Coke Zero 16.9oz,Coke Zero 16.9oz,Beverage - Water,3.0,0.74,1,2.26,75.3,direct
2026-01-03,The Nine at West Campus,SKU0253,Power Crunch Triple Chocolate,Power Crunch Triple Chocolate,Beverage - Hydration,4.0,1.37,1,2.63,65.8,direct
2026-01-03,The Bowen,SKU0123,Famous Amos,Famous Amos,Snack - Chips,2.5,0.43,1,2.07,82.8,direct
2026-01-03,415 Colorado,SKU0256,Powerade Zero - Fruit Punch,Powerade Zero Variety,Frozen - Ice Cream,3.5,0.71,1,2.79,79.7,direct
2026-01-03,The Met,SKU0295,Smart Water 23.7oz,Smart Water 23.7oz,Frozen - Ice Cream,3.5,1.0,1,2.5,71.4,direct
2026-01-03,415 Colorado Freezer,SKU0053,Blue Bell - Cookie Two Step,Blue Bell - Cookie Two Step,Beverage - Hydration,8.25,4.33,1,3.92,47.5,direct
2026-01-03,The Bowen Freezer,SKU0208,Marie Callenders - Chicken Pot Pie,Marie Callenders - Chicken Pot Pie,Snack - Chips,6.75,3.43,1,3.32,49.2,direct
2026-01-03,The Bowen Freezer,SKU0361,Van Leeuwen Malted Cookie Dough Shake 14 fl oz,Van Leeuwen Malted Cookie Dough Shake 14 fl oz,Snack - Chips,6.5,5.23,1,1.27,19.5,direct
2026-01-03,The Bowen,SKU0150,Haribo Sour Gummies,Haribo Sour Gummies,Snack - Beef Stick,4.0,1.4,1,2.6,65.0,direct
2026-01-03,The Met,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.0,0.74,1,2.26,75.3,direct
2026-01-03,The Met,SKU0390,Snickers,Snickers,,2.5,1.09,1,1.41,56.4,direct
2026-01-03,The Met,SKU0281,Rolled Corn Tortilla Chip Chili & Lime 9oz,Rolled Corn Tortilla Chip Chili & Lime 9oz,Beverage - Soda,6.25,2.99,1,3.26,52.2,direct
2026-01-03,The Bowen,SKU0060,Built - Peanut Butter Cup,Built Variety,Snack - Energy Bar,4.0,1.53,1,2.47,61.8,direct
2026-01-03,The Bowen Freezer,SKU0332,Talenti Gelato Caramel Cookie Crunch,Talenti Gelato Caramel Cookie Crunch,Snack - Chips,10.25,5.75,1,4.5,43.9,direct
2026-01-03,The Met,SKU0205,M&M Peanuts,M&M Peanuts,Frozen - Meal,2.5,1.09,1,1.41,56.4,direct
2026-01-03,The Bowen,SKU0057,Boom Chicka Pop Sweet & Salty,Boom Chicka Pop Sweet & Salty,Snack - Chips,4.25,1.25,1,3.0,70.6,direct
2026-01-03,The Nine at West Campus,SKU0256,Powerade Zero - Fruit Punch,Powerade Zero Variety,Frozen - Ice Cream,3.0,0.71,1,2.29,76.3,direct
2026-01-03,The Met,SKU0089,Chester’s Poppers Jalapeño Cheese Whirlz,Chester’s Poppers Jalapeño Cheese Whirlz,Snack - Candy,3.5,1.25,1,2.25,64.3,direct
2026-01-03,The Met,SKU0390,Snickers,Snickers,,2.5,1.09,1,1.41,56.4,direct
2026-01-03,415 Colorado,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.5,0.74,1,2.76,78.9,direct
2026-01-03,The Bowen,SKU0133,Gatorade Frost - Glacier Cherry,Gatorade Frost - Glacier Cherry,Beverage - Hydration,3.0,0.75,1,2.25,75.0,direct
2026-01-03,415 Colorado,SKU0281,Rolled Corn Tortilla Chip Chili & Lime 9oz,Rolled Corn Tortilla Chip Chili & Lime 9oz,Beverage - Soda,6.25,2.99,1,3.26,52.2,direct
2026-01-03,415 Colorado Freezer,SKU0053,Blue Bell - Cookie Two Step,Blue Bell - Cookie Two Step,Beverage - Hydration,8.25,4.33,1,3.92,47.5,direct
2026-01-03,415 Colorado,SKU0346,Trolli,Trolli,Beverage - Energy,3.5,1.52,1,1.98,56.6,direct
2026-01-03,415 Colorado,SKU0113,Dr Pepper 16.9oz,Dr Pepper 16.9oz,Snack - Beef Stick,3.25,0.74,1,2.51,77.2,direct
2026-01-03,The Met,SKU0295,Smart Water 23.7oz,Smart Water 23.7oz,Frozen - Ice Cream,3.5,1.0,1,2.5,71.4,direct
2026-01-03,The Met,SKU0008,Alani Breezeberry,Alani Variety,Beverage - Energy,4.5,1.25,1,3.25,72.2,direct
2026-01-03,The Met,SKU0267,Red Bull 12oz Pink,Red Bull 12oz Pink,Snack - Candy,4.5,2.25,1,2.25,50.0,direct
2026-01-03,The Met,SKU0295,Smart Water 23.7oz,Smart Water 23.7oz,Frozen - Ice Cream,3.5,1.0,1,2.5,71.4,direct
2026-01-03,415 Colorado,SKU0063,C4,C4 Variety,Beverage - Energy,4.5,1.67,1,2.83,62.9,direct
2026-01-03,The Met,SKU0346,Trolli,Trolli,Beverage - Energy,3.5,1.52,1,1.98,56.6,direct
2026-01-03,The Met,SKU0349,Twix,Twix,Beverage - Energy,2.5,0.94,1,1.56,62.4,direct
2026-01-03,415 Colorado Freezer,SKU0208,Marie Callenders - Chicken Pot Pie,Marie Callenders - Chicken Pot Pie,Snack - Chips,6.75,3.43,1,3.32,49.2,direct
2026-01-03,415 Colorado Freezer,SKU0233,Oreo Ice Cream,Oreo Ice Cream,Snack - Chips,3.5,0.81,1,2.69,76.9,direct
2026-01-03,The Bowen,SKU0307,Sour Patch Kids 2oz,Sour Patch Kids 2oz,Beverage - Energy,3.0,0.9,1,2.1,70.0,direct
2026-01-03,The Bowen,SKU0230,Oreo Cookies,Oreo Cookies,Snack - Chips,2.5,0.45,1,2.05,82.0,direct
2026-01-03,The Bowen,SKU0184,Lance's Cracker,Lance's Cracker,Snack - Chips,1.75,0.3,1,1.45,82.9,direct
2026-01-03,415 Colorado,SKU0346,Trolli,Trolli,Beverage - Energy,3.5,1.52,1,1.98,56.6,direct
2026-01-03,Ryder,SKU0113,Dr Pepper 16.9oz,Dr Pepper 16.9oz,Snack - Beef Stick,2.5,0.74,1,1.76,70.4,direct
2026-01-03,The Bowen Freezer,SKU0336,Thelma's Ice Cream Sandwich Monster 6fl oz,Thelma's Ice Cream Sandwich Monster 6fl oz,Snack - Chips,6.0,3.13,1,2.87,47.8,direct
2026-01-03,Ryder,SKU0109,Diet Coke 16.9oz,Diet Coke 16.9oz,Snack - Chips,2.5,0.74,1,1.76,70.4,direct
2026-01-03,The Met,SKU0356,Uptime - Blood Orange,Uptime Variety,Frozen - Ice Cream,4.5,1.75,1,2.75,61.1,direct
2026-01-03,The Met,SKU0225,Nature's Bakery Fig Bar - Raspberry,Nature's Bakery Variety,Snack - Energy Bar,2.25,0.49,1,1.76,78.2,direct
2026-01-03,The Met,SKU0025,Baked Fritos Lays Variety,Baked Lay Variety,Snack - Candy,3.5,0.62,1,2.88,82.3,direct
2026-01-03,The Met,SKU0022,Bai - Strawberry Coconut,Bai Variety,Beverage - Juice,3.0,1.33,1,1.67,55.7,direct
2026-01-03,The Met,SKU0205,M&M Peanuts,M&M Peanuts,Frozen - Meal,2.5,1.09,1,1.41,56.4,direct
2026-01-03,The Met,SKU0143,Gold Peak Sweet Tea,Gold Peak Sweet Tea,Frozen - Ice Cream,2.5,0.94,1,1.56,62.4,direct
2026-01-03,The Met,SKU0262,RX Bar - Chocolate Sea Salt,RX Bar Variety,Beverage - Energy,3.5,1.33,1,2.17,62.0,direct
2026-01-03,The Met,SKU0072,Celsius,Celsius Variety,Frozen - Ice Cream,4.5,1.33,1,3.17,70.4,direct
2026-01-03,The Bowen Freezer,SKU0362,Van Leeuwen Sicilian Pistachio. 1 pint,Van Leeuwen Sicilian Pistachio. 1 pint,Snack - Chips,8.25,5.23,1,3.02,36.6,direct
2026-01-03,415 Colorado,SKU0341,Trader Joe's Chile Lime Pork Rinds,Trader Joe's Chile Lime Pork Rinds,Snack - Candy,6.25,2.49,1,3.76,60.2,direct
2026-01-03,The Met,SKU0190,Legendary Pastry - Blueberry,Legendary Variety,Snack - Energy Bar,4.5,1.98,1,2.52,56.0,direct
2026-01-03,The Met,FAMILY_ST._CECILIA_VARIETY,St. Cecilia Variety,St. Cecilia Variety,Snack - Chips,3.5,1.75,1,1.75,50.0,family
2026-01-03,The Met,SKU0025,Baked Fritos Lays Variety,Baked Lay Variety,Snack - Candy,3.5,0.62,1,2.88,82.3,direct
2026-01-03,The Met Freezer,SKU0053,Blue Bell - Cookie Two Step,Blue Bell - Cookie Two Step,Beverage - Hydration,6.75,4.33,1,2.42,35.9,direct
2026-01-03,The Nine at West Campus,SKU0029,Barebells,Barebells Variety,Snack - Energy Bar,4.5,1.95,1,2.55,56.7,direct
2026-01-03,The Met,SKU0281,Rolled Corn Tortilla Chip Chili & Lime 9oz,Rolled Corn Tortilla Chip Chili & Lime 9oz,Beverage - Soda,6.25,2.99,1,3.26,52.2,direct
2026-01-03,The Bowen Freezer,SKU0146,Haagen-Dazs Bars,Haagen-Dazs Bars,Frozen - Ice Cream,3.75,0.86,1,2.89,77.1,direct
2026-01-03,The Nine at West Campus,SKU0116,Honey Buns,Honey Buns,Snack - Energy Bar,2.0,0.57,1,1.43,71.5,direct
2026-01-03,The Bowen,SKU0231,Oreo Cakesters,Oreo Cakesters,Snack - Pastry,3.0,1.25,1,1.75,58.3,direct
2026-01-03,The Met,SKU0295,Smart Water 23.7oz,Smart Water 23.7oz,Frozen - Ice Cream,3.5,1.0,1,2.5,71.4,direct
2026-01-03,The Met,SKU0121,Fairlife,Fairlife,Snack - Chips,7.5,1.89,2,3.72,49.6,direct
2026-01-03,The Bowen Freezer,SKU0304,Snickers Ice Cream Bar 2oz,Snickers Ice Cream Bar 2oz,Beverage - Soda,3.25,0.52,1,2.73,84.0,direct
2026-01-03,The Met,SKU0121,Fairlife,Fairlife,Snack - Chips,3.75,1.89,1,1.86,49.6,direct
2026-01-03,415 Colorado Freezer,SKU0336,Thelma's Ice Cream Sandwich Monster 6fl oz,Thelma's Ice Cream Sandwich Monster 6fl oz,Snack - Chips,6.5,3.13,1,3.37,51.8,direct
2026-01-03,415 Colorado Freezer,SKU0337,Thelma's Ice Cream Sandwich Snickerdoodle 6fl oz,Thelma's Ice Cream Sandwich Snickerdoodle 6fl oz,Frozen - Meal,6.5,3.13,1,3.37,51.8,direct
2026-01-03,415 Colorado,SKU0356,Uptime - Blood Orange,Uptime Variety,Frozen - Ice Cream,4.5,1.75,1,2.75,61.1,direct
2026-01-03,Ryder,SKU0229,Nutter Butter,Nutter Butter,Frozen - Ice Cream,1.5,0.44,1,1.06,70.7,direct
2026-01-03,The Bowen,SKU0199,Liquid IV Lemon Lime .56oz,Liquid IV,Snack - Beef Stick,3.0,1.0,1,2.0,66.7,direct
2026-01-03,The Bowen,SKU0231,Oreo Cakesters,Oreo Cakesters,Snack - Pastry,3.0,1.25,1,1.75,58.3,direct
2026-01-03,The Met,SKU0276,Rice KrispiesTreat Salted Caramel Mega Size 2.1oz,Rice KrispiesTreat Salted Caramel Mega Size 2.1oz,Snack - Chips,3.0,1.25,1,1.75,58.3,direct
2026-01-03,415 Colorado,SKU0072,Celsius,Celsius Variety,Frozen - Ice Cream,4.5,1.33,1,3.17,70.4,direct
2026-01-03,The Bowen Freezer,SKU0338,Thelma's Ice Cream Sandwich Strawberry 6 oz,Thelma's Ice Cream Sandwich Strawberry 6 oz,Frozen - Meal,6.0,3.13,1,2.87,47.8,direct
2026-01-03,The Bowen Freezer,SKU0336,Thelma's Ice Cream Sandwich Monster 6fl oz,Thelma's Ice Cream Sandwich Monster 6fl oz,Snack - Chips,6.0,3.13,1,2.87,47.8,direct
2026-01-03,The Bowen Freezer,SKU0053,Blue Bell - Cookie Two Step,Blue Bell - Cookie Two Step,Beverage - Hydration,6.75,4.33,1,2.42,35.9,direct
2026-01-03,West Bank,SKU0080,Cheez it Extra Toasty 3oz,Cheez-it Extra Toasty 3oz,Snack - Chips,3.25,1.25,1,2.0,61.5,direct
2026-01-03,The Met Freezer,SKU0338,Thelma's Ice Cream Sandwich Strawberry 6 oz,Thelma's Ice Cream Sandwich Strawberry 6 oz,Frozen - Meal,6.0,3.13,1,2.87,47.8,direct
2026-01-03,West Bank,SKU0236,Perfect Bar -  Peanut Butter,Perfect Bar Variety,Snack - Energy Bar,4.25,1.89,1,2.36,55.5,direct
2026-01-03,West Bank,SKU0175,La Colombe - Caramel,La Colombe - Caramel,Beverage - Coffee,4.0,1.92,1,2.08,52.0,direct
2026-01-03,415 Colorado,SKU0133,Gatorade Frost - Glacier Cherry,Gatorade Frost - Glacier Cherry,Beverage - Hydration,3.5,0.75,1,2.75,78.6,direct
2026-01-04,The Bowen,SKU0133,Gatorade Frost - Glacier Cherry,Gatorade Frost - Glacier Cherry,Beverage - Hydration,3.0,0.75,1,2.25,75.0,direct
2026-01-04,The Bowen,SKU0153,Hershey's Cookies 'n Creme,Hershey's Cookies 'n Creme,Snack - Pastry,2.5,0.94,1,1.56,62.4,direct
2026-01-04,The Bowen,SKU0174,KitKat,KitKat,Beverage - Coffee,2.5,0.94,1,1.56,62.4,direct
2026-01-04,415 Colorado,SKU0132,Gatorade Frost - Glacier Freeze,Gatorade Frost - Glacier Freeze,Beverage - Hydration,3.5,0.75,1,2.75,78.6,direct
2026-01-04,The Bowen,SKU0230,Oreo Cookies,Oreo Cookies,Snack - Chips,2.5,0.45,1,2.05,82.0,direct
2026-01-04,415 Colorado,SKU0081,Cheez it Snack Mix,Cheez-it Snack Mix,Snack - Candy,6.0,2.59,1,3.41,56.8,direct
2026-01-04,415 Colorado,SKU0197,Lenny & Larry’s - Peanut Butter Chocolate Chip,Lenny & Larry's Variety,Beverage - Energy,3.5,1.11,1,2.39,68.3,direct
2026-01-04,The Bowen,SKU0133,Gatorade Frost - Glacier Cherry,Gatorade Frost - Glacier Cherry,Beverage - Hydration,3.0,0.75,1,2.25,75.0,direct
2026-01-04,415 Colorado,SKU0285,Sahale - Fruit and Nut,Sahale - Fruit and Nut,Snack - Candy,3.25,1.55,1,1.7,52.3,direct
2026-01-04,The Bowen,SKU0057,Boom Chicka Pop Sweet & Salty,Boom Chicka Pop Sweet & Salty,Snack - Chips,4.25,1.25,1,3.0,70.6,direct
2026-01-04,415 Colorado,SKU0284,Skittles Sour,Skittles Sour,Frozen - Meal,2.75,1.16,1,1.59,57.8,direct
2026-01-04,415 Colorado,SKU0229,Nutter Butter,Nutter Butter,Frozen - Ice Cream,2.5,0.44,1,2.06,82.4,direct
2026-01-04,The Met,SKU0121,Fairlife,Fairlife,Snack - Chips,3.75,1.89,1,1.86,49.6,direct
2026-01-04,The Bowen Freezer,SKU0342,Trader Joe's Green Chile Chicken Bowl 9.5oz,Trader Joe's Green Chile Chicken Bowl 9.5oz,Frozen - Ice Cream,9.25,3.99,1,5.26,56.9,direct
2026-01-04,The Bowen Freezer,SKU0161,Hot Pocket Pepperoni Pizza 4.5,Hot Pocket Pepperoni Pizza 4.5,Snack - Beef Stick,3.0,0.79,1,2.21,73.7,direct
2026-01-04,The Met,SKU0133,Gatorade Frost - Glacier Cherry,Gatorade Frost - Glacier Cherry,Beverage - Hydration,3.0,0.75,1,2.25,75.0,direct
2026-01-04,The Met Freezer,SKU0053,Blue Bell - Cookie Two Step,Blue Bell - Cookie Two Step,Beverage - Hydration,6.75,4.33,1,2.42,35.9,direct
2026-01-04,415 Colorado,SKU0312,Sprite 16.9 oz,Sprite 16.9 oz,Snack - Beef Stick,3.25,0.74,1,2.51,77.2,direct
2026-01-04,415 Colorado Freezer,SKU0296,Smucker’s Uncrustables Peanut Butter & Grape Jelly,Smucker’s Uncrustables Peanut Butter & Grape Jelly,Snack - Chips,3.25,0.62,1,2.63,80.9,direct
2026-01-04,The Met Freezer,SKU0289,Screamin' Sicilian Supremus Maximus Single 10oz,Screamin' Sicilian Supremus Maximus Single 10oz,Beverage - Water,8.5,4.18,1,4.32,50.8,direct
2026-01-04,415 Colorado Freezer,SKU0337,Thelma's Ice Cream Sandwich Snickerdoodle 6fl oz,Thelma's Ice Cream Sandwich Snickerdoodle 6fl oz,Frozen - Meal,6.5,3.13,1,3.37,51.8,direct
2026-01-04,The Met Freezer,SKU0271,Red's Steak & Cheddar Burrito 5oz,Red's Steak & Cheddar Burrito 5oz,Snack - Candy,4.5,2.29,1,2.21,49.1,direct
2026-01-04,415 Colorado Freezer,SKU0056,Bola Pizza Sausage & Pepperoni,Bola Pizza Sausage & Pepperoni,Snack - Chips,18.5,12.58,1,5.92,32.0,direct
2026-01-04,The Met,SKU0380,Zapp's Voodoo Potato Chips 2.5oz,Zapp's Voodoo Potato Chips 2.5oz,,3.5,1.25,1,2.25,64.3,direct
2026-01-04,The Met,SKU0143,Gold Peak Sweet Tea,Gold Peak Sweet Tea,Frozen - Ice Cream,2.5,0.94,1,1.56,62.4,direct
2026-01-04,The Nine at West Campus,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.0,0.74,1,2.26,75.3,direct
2026-01-04,415 Colorado Freezer,SKU0334,Thelma's Ice Cream Sandwich Chocolate Chip 6oz,Thelma's Ice Cream Sandwich Chocolate Chip 6oz,Snack - Chips,6.5,3.13,1,3.37,51.8,direct
2026-01-04,Ryder,SKU0292,Skittles Tropical,Skittles Tropical,Beverage - Juice,2.0,1.11,1,0.89,44.5,direct
2026-01-04,Ryder,SKU0321,Sun Chips,Sun Chips Variety,Snack - Chips,2.0,0.62,1,1.38,69.0,direct
2026-01-04,415 Colorado Freezer,SKU0334,Thelma's Ice Cream Sandwich Chocolate Chip 6oz,Thelma's Ice Cream Sandwich Chocolate Chip 6oz,Snack - Chips,6.5,3.13,1,3.37,51.8,direct
2026-01-04,Ryder,SKU0205,M&M Peanuts,M&M Peanuts,Frozen - Meal,2.0,1.09,1,0.91,45.5,direct
2026-01-04,The Met Freezer,SKU0304,Snickers Ice Cream Bar 2oz,Snickers Ice Cream Bar 2oz,Beverage - Soda,3.25,0.52,1,2.73,84.0,direct
2026-01-04,Ryder,SKU0113,Dr Pepper 16.9oz,Dr Pepper 16.9oz,Snack - Beef Stick,2.5,0.74,1,1.76,70.4,direct
2026-01-04,Ryder,SKU0153,Hershey's Cookies 'n Creme,Hershey's Cookies 'n Creme,Snack - Pastry,2.0,0.94,1,1.06,53.0,direct
2026-01-04,The Met,SKU0086,Chester's Fries Ranch,Chester's Fries Ranch,Snack - Chips,3.5,1.25,1,2.25,64.3,direct
2026-01-04,The Met,SKU0025,Baked Fritos Lays Variety,Baked Lay Variety,Snack - Candy,3.5,0.62,1,2.88,82.3,direct
2026-01-04,The Met,SKU0244,PopTarts,Poptart Variety,Snack - Chips,2.0,0.42,1,1.58,79.0,direct
2026-01-04,The Met,SKU0284,Skittles Sour,Skittles Sour,Frozen - Meal,2.75,1.16,1,1.59,57.8,direct
2026-01-04,The Met Freezer,SKU0304,Snickers Ice Cream Bar 2oz,Snickers Ice Cream Bar 2oz,Beverage - Soda,6.5,0.52,2,5.46,84.0,direct
2026-01-04,The Met Freezer,SKU0351,Twix Ice Cream Bar,Twix Ice Cream Bar,Beverage - Energy,3.25,0.82,1,2.43,74.8,direct
2026-01-04,The Met Freezer,SKU0146,Haagen-Dazs Bars,Haagen-Dazs Bars,Frozen - Ice Cream,3.75,0.86,1,2.89,77.1,direct
2026-01-04,415 Colorado Freezer,SKU0335,Thelma's Ice Cream Sandwich S'mores 6oz,Thelma's Ice Cream Sandwich S'mores 6oz,Frozen - Meal,6.0,3.13,1,2.87,47.8,direct
2026-01-04,415 Colorado Freezer,SKU0261,Protein Pints - Peanut Better Cup 1 Pint,Protein Pints - Peanut Better Cup 1 Pint,Beverage - Energy,12.5,7.33,1,5.17,41.4,direct
2026-01-04,The Bowen,SKU0190,Legendary Pastry - Blueberry,Legendary Variety,Snack - Energy Bar,4.5,1.98,1,2.52,56.0,direct
2026-01-04,The Met,SKU0072,Celsius,Celsius Variety,Frozen - Ice Cream,4.5,1.33,1,3.17,70.4,direct
2026-01-04,The Met,SKU0121,Fairlife,Fairlife,Snack - Chips,3.75,1.89,1,1.86,49.6,direct
2026-01-04,415 Colorado,SKU0264,Red Bull 12oz,Red Bull 12oz,Frozen - Meal,4.75,2.25,1,2.5,52.6,direct
2026-01-04,The Met,SKU0356,Uptime - Blood Orange,Uptime Variety,Frozen - Ice Cream,4.5,1.75,1,2.75,61.1,direct
2026-01-04,The Met,SKU0295,Smart Water 23.7oz,Smart Water 23.7oz,Frozen - Ice Cream,3.5,1.0,1,2.5,71.4,direct
2026-01-04,The Met,SKU0356,Uptime - Blood Orange,Uptime Variety,Frozen - Ice Cream,4.5,1.75,1,2.75,61.1,direct
2026-01-04,415 Colorado,SKU0265,Red Bull 12oz Sugar Free,Red Bull 12oz Sugar Free,Frozen - Meal,4.75,2.25,1,2.5,52.6,direct
2026-01-04,The Met,SKU0044,Bloom Energy - Peach Mango,Bloom Variety,Beverage - Energy,4.5,1.33,1,3.17,70.4,direct
2026-01-04,415 Colorado,SKU0072,Celsius,Celsius Variety,Frozen - Ice Cream,4.5,1.33,1,3.17,70.4,direct
2026-01-04,The Bowen,SKU0276,Rice KrispiesTreat Salted Caramel Mega Size 2.1oz,Rice KrispiesTreat Salted Caramel Mega Size 2.1oz,Snack - Chips,3.0,1.25,1,1.75,58.3,direct
2026-01-04,The Nine at West Campus,SKU0264,Red Bull 12oz,Red Bull 12oz,Frozen - Meal,4.5,2.25,1,2.25,50.0,direct
2026-01-04,The Nine at West Campus,SKU0175,La Colombe - Caramel,La Colombe - Caramel,Beverage - Coffee,4.0,1.92,1,2.08,52.0,direct
2026-01-04,The Met,SKU0136,Gatorade Frost - Riptide Rush 20oz,Gatorade Frost - Riptide Rush,Beverage - Energy,3.0,0.75,1,2.25,75.0,direct
2026-01-04,The Met,SKU0230,Oreo Cookies,Oreo Cookies,Snack - Chips,2.5,0.45,1,2.05,82.0,direct
2026-01-04,The Met,SKU0174,KitKat,KitKat,Beverage - Coffee,2.5,0.94,1,1.56,62.4,direct
2026-01-04,415 Colorado,SKU0298,Snapple - Kiwi Strawberry,Snapple - Kiwi Strawberry,Snack - Candy,3.5,1.18,1,2.32,66.3,direct
2026-01-04,415 Colorado,SKU0256,Powerade Zero - Fruit Punch,Powerade Zero Variety,Frozen - Ice Cream,3.5,0.71,1,2.79,79.7,direct
2026-01-04,The Bowen,SKU0256,Powerade Zero - Fruit Punch,Powerade Zero Variety,Frozen - Ice Cream,3.0,0.71,1,2.29,76.3,direct
2026-01-04,Goodwin,SKU0211,Miss Vickie's - Smokehouse BBQ,Miss Vickies Variety,Snack - Chips,2.0,0.62,1,1.38,69.0,direct
2026-01-04,415 Colorado,SKU0272,Reese's Fast Break,Reese's Fast Break,Snack - Chips,2.75,0.7,1,2.05,74.5,direct
2026-01-04,415 Colorado,SKU0190,Legendary Pastry - Blueberry,Legendary Variety,Snack - Energy Bar,4.5,1.98,1,2.52,56.0,direct
2026-01-04,The Bowen,SKU0109,Diet Coke 16.9oz,Diet Coke 16.9oz,Snack - Chips,3.0,0.74,1,2.26,75.3,direct
2026-01-04,The Bowen,SKU0390,Snickers,Snickers,,2.5,1.09,1,1.41,56.4,direct
2026-01-04,The Met,SKU0087,Chester's Puffcorn Cheese Flavored (60.2g),Chester's Puffcorn Cheese Flavored (60.2g),Snack - Chips,3.5,1.25,1,2.25,64.3,direct
2026-01-04,The Bowen Freezer,SKU0338,Thelma's Ice Cream Sandwich Strawberry 6 oz,Thelma's Ice Cream Sandwich Strawberry 6 oz,Frozen - Meal,6.0,3.13,1,2.87,47.8,direct
2026-01-04,The Nine at West Campus,SKU0087,Chester's Puffcorn Cheese Flavored (60.2g),Chester's Puffcorn Cheese Flavored (60.2g),Snack - Chips,3.5,1.25,1,2.25,64.3,direct
2026-01-04,Goodwin,SKU0136,Gatorade Frost - Riptide Rush 20oz,Gatorade Frost - Riptide Rush,Beverage - Energy,3.0,0.75,1,2.25,75.0,direct
2026-01-04,The Met,SKU0100,Coke Zero 16.9oz,Coke Zero 16.9oz,Beverage - Water,3.0,0.74,1,2.26,75.3,direct
2026-01-04,The Met Freezer,SKU0351,Twix Ice Cream Bar,Twix Ice Cream Bar,Beverage - Energy,3.25,0.82,1,2.43,74.8,direct
2026-01-04,The Met Freezer,SKU0289,Screamin' Sicilian Supremus Maximus Single 10oz,Screamin' Sicilian Supremus Maximus Single 10oz,Beverage - Water,8.5,4.18,1,4.32,50.8,direct
2026-01-04,The Nine at West Campus,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.0,0.74,1,2.26,75.3,direct
2026-01-04,The Met,SKU0349,Twix,Twix,Beverage - Energy,2.5,0.94,1,1.56,62.4,direct
2026-01-04,The Bowen,SKU0390,Snickers,Snickers,,2.5,1.09,1,1.41,56.4,direct
2026-01-04,415 Colorado,SKU0044,Bloom Energy - Peach Mango,Bloom Variety,Beverage - Energy,4.5,1.33,1,3.17,70.4,direct
2026-01-04,415 Colorado Freezer,SKU0304,Snickers Ice Cream Bar 2oz,Snickers Ice Cream Bar 2oz,Beverage - Soda,3.0,0.52,1,2.48,82.7,direct
2026-01-04,415 Colorado,SKU0109,Diet Coke 16.9oz,Diet Coke 16.9oz,Snack - Chips,3.25,0.74,1,2.51,77.2,direct
2026-01-04,415 Colorado,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.5,0.74,1,2.76,78.9,direct
2026-01-04,The Met,SKU0186,Lay's STAX Sour Cream & Onion,Lay's STAX Sour Cream & Onion,Snack - Energy Bar,3.25,1.25,1,2.0,61.5,direct
2026-01-04,415 Colorado,SKU0305,Trader Joe's - Sour Cream & Onion Rings,Trader Joe's - Sour Cream & Onion Rings,Beverage - Soda,4.25,2.69,1,1.56,36.7,direct
2026-01-04,The Met Freezer,SKU0094,CleanEatz Kitchen Bowlz Cowboy Shepherds Pie 10 oz,CleanEatz Variety,Beverage - Soda,12.0,6.33,1,5.67,47.2,direct
2026-01-05,The Met,SKU0072,Celsius,Celsius Variety,Frozen - Ice Cream,4.5,1.33,1,3.17,70.4,direct
2026-01-05,The Bowen Freezer,SKU0332,Talenti Gelato Caramel Cookie Crunch,Talenti Gelato Caramel Cookie Crunch,Snack - Chips,10.25,5.75,1,4.5,43.9,direct
2026-01-05,West Bank,SKU0202,Lunchable Ham/Cheddar 1.9oz,Lunchable Variety,Snack - Candy,3.0,1.0,1,2.0,66.7,direct
2026-01-05,West Bank,SKU0265,Red Bull 12oz Sugar Free,Red Bull 12oz Sugar Free,Frozen - Meal,4.5,2.25,1,2.25,50.0,direct
2026-01-05,West Bank,SKU0280,Ritz Toasted Chips Sour Cream & Onion 2.5 oz,Ritz Toasted Chips Sour Cream & Onion 2.5 oz,Snack - Energy Bar,3.5,1.25,1,2.25,64.3,direct
2026-01-05,West Bank,SKU0295,Smart Water 23.7oz,Smart Water 23.7oz,Frozen - Ice Cream,3.5,1.0,1,2.5,71.4,direct
2026-01-05,West Bank,SKU0123,Famous Amos,Famous Amos,Snack - Chips,5.0,0.43,2,4.14,82.8,direct
